No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.795534,-122.409893
Moderate Risk,Routine - Unscheduled,57579_20170302_103133,Foods not protected from contamination,65,37.723457,-122.43748
Low Risk,Routine - Unscheduled,19076_20170626_103143,Inadequate warewashing facilities or equipment,65,37.781153,-122.45936
Moderate Risk,Routine - Unscheduled,587_20180131_103116,Inadequate food safety knowledge or lack of certified food safety manager,88,37.740654,-122.465389
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.755483,-122.390879
Moderate Risk,Routine - Unscheduled,999_20170714_103133,Foods not protected from contamination,77,37.756997,-122.420534
Low Risk,Routine - Unscheduled,37507_20170926_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,94,37.720894,-122.478029
Moderate Risk,Routine - Unscheduled,63763_20180205_103133,Foods not protected from contamination,72,37.748813,-122.421569
Moderate Risk,Routine - Unscheduled,28468_20170131_103131,Moderate risk vermin infestation,90,37.787128,-122.410365
High Risk,Routine - Unscheduled,11416_20170703_103105,Improper cooling methods,80,37.760851,-122.503998
Low Risk,Routine - Unscheduled,2659_20170306_103154,Unclean or degraded floors walls or ceilings,79,37.739048,-122.416019
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.720765,-122.429004
Moderate Risk,Routine - Unscheduled,5905_20170313_103129,Insufficient hot water or running water,86,37.801776,-122.43641
Moderate Risk,Routine - Unscheduled,37731_20170822_103118,Employee eating or smoking,87,37.754698,-122.420945
High Risk,Routine - Unscheduled,2325_20180615_103103,High risk food holding temperature,72,37.769428,-122.451604
Low Risk,Routine - Unscheduled,68824_20170125_103154,Unclean or degraded floors walls or ceilings,94,37.779807,-122.402887
Low Risk,Routine - Unscheduled,7216_20170502_103154,Unclean or degraded floors walls or ceilings,76,37.724489,-122.435026
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.710464,-122.434202
Moderate Risk,Routine - Unscheduled,66811_20161031_103124,Inadequately cleaned or sanitized food contact surfaces,85,37.775314,-122.412819
Moderate Risk,Routine - Unscheduled,65674_20170119_103116,Inadequate food safety knowledge or lack of certified food safety manager,75,37.788828,-122.400971
Low Risk,Routine - Unscheduled,1362_20180426_103144,Unapproved or unmaintained equipment or utensils,81,37.726402,-122.433476
Moderate Risk,Routine - Unscheduled,2326_20160304_103120,Moderate risk food holding temperature,72,37.765123,-122.417919
Low Risk,Routine - Unscheduled,2863_20170830_103139,Improper food storage,88,37.751573,-122.429189
Low Risk,Routine - Unscheduled,65348_20170627_103151,Inadequate or unsanitary refuse containers or area or no garbage service,70,37.752988,-122.406682
Low Risk,Routine - Unscheduled,62775_20170913_103156,Permit license or inspection report not posted,98,37.800468,-122.431434
Low Risk,Routine - Unscheduled,3262_20170323_103156,Permit license or inspection report not posted,90,37.731781,-122.47359
Low Risk,Routine - Unscheduled,59407_20181105_103161,Low risk vermin infestation,86,37.742989,-122.477662
High Risk,Routine - Unscheduled,59574_20170802_103114,High risk vermin infestation,87,37.755479,-122.417583
Low Risk,Routine - Unscheduled,35106_20170223_103161,Low risk vermin infestation,86,37.778743,-122.415607
High Risk,Routine - Unscheduled,3206_20170308_103103,High risk food holding temperature,83,37.782068,-122.484432
Low Risk,Routine - Unscheduled,7461_20180206_103144,Unapproved or unmaintained equipment or utensils,98,37.788708,-122.435704
Moderate Risk,Routine - Unscheduled,2841_20170818_103120,Moderate risk food holding temperature,94,37.708887,-122.497934
Moderate Risk,Routine - Unscheduled,4594_20170120_103119,Inadequate and inaccessible handwashing facilities,90,37.721141,-122.391223
Low Risk,Routine - Unscheduled,2615_20170818_103145,Improper storage of equipment utensils or linens,90,37.760813,-122.435789
Low Risk,Routine - Unscheduled,71373_20180207_103142,Unclean nonfood contact surfaces,74,37.780144,-122.48204
Moderate Risk,Routine - Unscheduled,36523_20170314_103118,Employee eating or smoking,83,37.800483,-122.438567
Low Risk,Routine - Unscheduled,3046_20170505_103145,Improper storage of equipment utensils or linens,94,37.788773,-122.434697
Moderate Risk,Routine - Unscheduled,5032_20180702_103124,Inadequately cleaned or sanitized food contact surfaces,94,37.744122,-122.422722
Low Risk,Routine - Unscheduled,4584_20170330_103142,Unclean nonfood contact surfaces,94,37.735714,-122.416775
Low Risk,Routine - Unscheduled,61579_20170630_103139,Improper food storage,67,37.762898,-122.419505
Low Risk,Routine - Unscheduled,1768_20170719_103161,Low risk vermin infestation,88,37.787783,-122.419737
High Risk,Routine - Unscheduled,2031_20180629_103109,Unclean or unsanitary food contact surfaces,76,37.787017,-122.426234
Moderate Risk,Routine - Unscheduled,68998_20170328_103120,Moderate risk food holding temperature,84,37.7828,-122.463274
Low Risk,Routine - Unscheduled,38072_20170803_103142,Unclean nonfood contact surfaces,73,37.783984,-122.481969
High Risk,Routine - Unscheduled,3237_20170713_103103,High risk food holding temperature,60,37.763274,-122.483179
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.754805,-122.415376
Moderate Risk,Routine - Unscheduled,62939_20170822_103129,Insufficient hot water or running water,96,37.784869,-122.416078
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.803347,-122.424084
Moderate Risk,Routine - Unscheduled,64612_20170808_103132,Improper thawing methods,77,37.722252,-122.436625
Low Risk,Routine - Unscheduled,6948_20170411_103141,Improper food labeling or menu misrepresentation,92,37.797018,-122.406212
Moderate Risk,Routine - Unscheduled,60547_20170421_103121,Inadequate procedures or records for time as a public health control,92,37.777122,-122.419639
Moderate Risk,Routine - Unscheduled,3237_20170713_103132,Improper thawing methods,60,37.763274,-122.483179
Low Risk,Routine - Unscheduled,63576_20170815_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,92,37.741333,-122.422603
Low Risk,Routine - Unscheduled,2863_20170830_103138,Improper storage use or identification of toxic substances,88,37.751573,-122.429189
Moderate Risk,Routine - Unscheduled,5960_20170526_103119,Inadequate and inaccessible handwashing facilities,88,37.763403,-122.471582
Low Risk,Routine - Unscheduled,1203_20170803_103154,Unclean or degraded floors walls or ceilings,77,37.780834,-122.46659
Low Risk,Routine - Unscheduled,2274_20181106_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,94,37.764489,-122.433195
Moderate Risk,Routine - Unscheduled,1866_20170110_103129,Insufficient hot water or running water,94,37.793693,-122.401194
Low Risk,Routine - Unscheduled,3543_20170105_103150,Improper or defective plumbing,83,37.795288,-122.405543
Low Risk,Routine - Unscheduled,70022_20170926_103154,Unclean or degraded floors walls or ceilings,78,37.791112,-122.404024
Low Risk,Routine - Unscheduled,36850_20180829_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,96,37.782058,-122.484602
Low Risk,Routine - Unscheduled,5986_20180430_103157,Food safety certificate or food handler card not available,96,37.781568,-122.416373
Moderate Risk,Routine - Unscheduled,2135_20170221_103120,Moderate risk food holding temperature,84,37.790863,-122.393159
Moderate Risk,Routine - Unscheduled,1542_20170705_103133,Foods not protected from contamination,83,37.766293,-122.407671
Low Risk,Routine - Unscheduled,4621_20170628_103139,Improper food storage,72,37.797256,-122.408456
Moderate Risk,Routine - Unscheduled,71131_20170502_103131,Moderate risk vermin infestation,79,37.71291,-122.44456
Low Risk,Routine - Unscheduled,59577_20170427_103157,Food safety certificate or food handler card not available,77,37.784848,-122.406892
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.788937,-122.411074
High Risk,Routine - Unscheduled,64231_20170425_103103,High risk food holding temperature,87,37.785888,-122.435133
Low Risk,Routine - Unscheduled,4500_20170907_103148,No thermometers or uncalibrated thermometers,85,37.765878,-122.428815
Moderate Risk,Routine - Unscheduled,2428_20170724_103124,Inadequately cleaned or sanitized food contact surfaces,84,37.752634,-122.411658
Low Risk,Routine - Unscheduled,744_20170201_103139,Improper food storage,96,37.784317,-122.407563
Moderate Risk,Routine - Unscheduled,3640_20170711_103124,Inadequately cleaned or sanitized food contact surfaces,83,37.777048,-122.421844
Moderate Risk,Routine - Unscheduled,67043_20170906_103133,Foods not protected from contamination,78,37.780068,-122.487241
Low Risk,Routine - Unscheduled,67564_20170804_103154,Unclean or degraded floors walls or ceilings,67,37.787691,-122.413717
High Risk,Routine - Unscheduled,67043_20170906_103103,High risk food holding temperature,78,37.780068,-122.487241
Low Risk,Routine - Unscheduled,7678_20170216_103141,Improper food labeling or menu misrepresentation,90,37.765049,-122.420122
Low Risk,Routine - Unscheduled,63191_20170111_103160,Inadequate HACCP plan record keeping,80,37.779153,-122.395569
High Risk,Routine - Unscheduled,68508_20170505_103109,Unclean or unsanitary food contact surfaces,85,37.716903,-122.441337
Moderate Risk,Routine - Unscheduled,2357_20171120_103119,Inadequate and inaccessible handwashing facilities,70,37.752408,-122.418535
Low Risk,Routine - Unscheduled,35340_20170223_103154,Unclean or degraded floors walls or ceilings,98,37.724683,-122.41765
High Risk,Routine - Unscheduled,36494_20180205_103103,High risk food holding temperature,91,37.782368,-122.40743
Low Risk,Routine - Unscheduled,7493_20170517_103161,Low risk vermin infestation,85,37.758817,-122.416522
Low Risk,Routine - Unscheduled,67565_20180829_103139,Improper food storage,88,37.742703,-122.482819
High Risk,Routine - Unscheduled,19357_20160609_103103,High risk food holding temperature,75,37.799095,-122.442457
Low Risk,Routine - Unscheduled,3962_20170130_103139,Improper food storage,96,37.783014,-122.389081
Low Risk,Routine - Unscheduled,60114_20170914_103156,Permit license or inspection report not posted,92,37.785787,-122.419644
Low Risk,Routine - Unscheduled,3263_20170317_103161,Low risk vermin infestation,96,37.721776,-122.43894
Moderate Risk,Routine - Unscheduled,35591_20180829_103131,Moderate risk vermin infestation,92,37.764814,-122.422979
Low Risk,Routine - Unscheduled,61056_20170905_103142,Unclean nonfood contact surfaces,92,37.791777,-122.440355
Low Risk,Routine - Unscheduled,69110_20161011_103144,Unapproved or unmaintained equipment or utensils,88,37.776889,-122.423039
Low Risk,Routine - Unscheduled,3920_20170214_103144,Unapproved or unmaintained equipment or utensils,94,37.765708,-122.409002
Low Risk,Routine - Unscheduled,10373_20160528_103154,Unclean or degraded floors walls or ceilings,85,37.769426,-122.413446
Moderate Risk,Routine - Unscheduled,5180_20170207_103119,Inadequate and inaccessible handwashing facilities,85,37.74385,-122.426739
High Risk,Routine - Unscheduled,65137_20170802_103105,Improper cooling methods,81,37.714843,-122.44244
Moderate Risk,Routine - Unscheduled,4754_20170816_103129,Insufficient hot water or running water,90,37.795951,-122.414986
Moderate Risk,Routine - Unscheduled,62179_20170510_103120,Moderate risk food holding temperature,90,37.727111,-122.432926
High Risk,Routine - Unscheduled,2263_20170425_103103,High risk food holding temperature,68,37.782933,-122.464089
High Risk,Routine - Unscheduled,2717_20170719_103102,Unclean hands or improper use of gloves,73,37.782823,-122.466359
Low Risk,Routine - Unscheduled,34388_20160615_103150,Improper or defective plumbing,64,37.798764,-122.435874
Moderate Risk,Routine - Unscheduled,876_20170511_103124,Inadequately cleaned or sanitized food contact surfaces,83,37.781973,-122.48522
Low Risk,Routine - Unscheduled,1791_20170126_103157,Food safety certificate or food handler card not available,86,37.781597,-122.492544
Low Risk,Routine - Unscheduled,6654_20170822_103139,Improper food storage,74,37.784598,-122.417757
Low Risk,Routine - Unscheduled,17689_20170216_103139,Improper food storage,70,37.787148,-122.400822
Moderate Risk,Routine - Unscheduled,3642_20170510_103131,Moderate risk vermin infestation,92,37.777492,-122.421458
Low Risk,Routine - Unscheduled,10083_20170905_103138,Improper storage use or identification of toxic substances,81,37.794024,-122.401299
Low Risk,Routine - Unscheduled,66694_20170112_103138,Improper storage use or identification of toxic substances,92,37.782506,-122.418993
Low Risk,Routine - Unscheduled,13374_20170317_103142,Unclean nonfood contact surfaces,98,37.757398,-122.4442
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.774722,-122.406761
Low Risk,Routine - Unscheduled,3373_20170223_103139,Improper food storage,82,37.785465,-122.408851
Moderate Risk,Routine - Unscheduled,66612_20170413_103128,Consumer advisory not provided for raw or undercooked foods,92,37.746962,-122.426905
Low Risk,Routine - Unscheduled,64881_20180205_103157,Food safety certificate or food handler card not available,90,37.745437,-122.422345
Low Risk,Routine - Unscheduled,5919_20170120_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,96,37.777988,-122.446877
High Risk,Routine - Unscheduled,66961_20170724_103108,Contaminated or adulterated food,57,37.764665,-122.419558
Low Risk,Routine - Unscheduled,69016_20170911_103154,Unclean or degraded floors walls or ceilings,83,37.785635,-122.414779
High Risk,Routine - Unscheduled,68160_20170510_103104,Unauthorized or unsafe use of time as a public health control measure,68,37.789073,-122.423784
Low Risk,Routine - Unscheduled,8202_20180131_103139,Improper food storage,84,37.738616,-122.468775
Low Risk,Routine - Unscheduled,1191_20170202_103144,Unapproved or unmaintained equipment or utensils,92,37.77714,-122.464412
Low Risk,Routine - Unscheduled,5136_20170710_103144,Unapproved or unmaintained equipment or utensils,94,37.793874,-122.396464
Low Risk,Routine - Unscheduled,17689_20170216_103144,Unapproved or unmaintained equipment or utensils,70,37.787148,-122.400822
Moderate Risk,Routine - Unscheduled,1813_20170725_103119,Inadequate and inaccessible handwashing facilities,90,37.788943,-122.410517
High Risk,Routine - Unscheduled,27964_20170925_103105,Improper cooling methods,83,37.766408,-122.422055
Low Risk,Routine - Unscheduled,64881_20180205_103144,Unapproved or unmaintained equipment or utensils,90,37.745437,-122.422345
Moderate Risk,Routine - Unscheduled,3674_20170731_103121,Inadequate procedures or records for time as a public health control,70,37.789457,-122.422034
Low Risk,Routine - Unscheduled,69324_20170403_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,85,37.747173,-122.418804
Low Risk,Routine - Unscheduled,40185_20170222_103139,Improper food storage,94,37.796921,-122.400039
High Risk,Routine - Unscheduled,3715_20160919_103109,Unclean or unsanitary food contact surfaces,79,37.764272,-122.421898
Low Risk,Routine - Unscheduled,39076_20170530_103143,Inadequate warewashing facilities or equipment,84,37.795588,-122.403022
Moderate Risk,Routine - Unscheduled,63265_20180627_103124,Inadequately cleaned or sanitized food contact surfaces,88,37.763468,-122.479851
Low Risk,Routine - Unscheduled,1366_20170725_103142,Unclean nonfood contact surfaces,74,37.757436,-122.41888
Moderate Risk,Routine - Unscheduled,442_20170411_103133,Foods not protected from contamination,83,37.797828,-122.407474
High Risk,Routine - Unscheduled,64176_20170713_103114,High risk vermin infestation,69,37.780523,-122.47358
Low Risk,Routine - Unscheduled,33011_20170227_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,98,37.797076,-122.400821
Moderate Risk,Routine - Unscheduled,5129_20170807_103119,Inadequate and inaccessible handwashing facilities,92,37.777702,-122.39585
Low Risk,Routine - Unscheduled,70562_20170908_103156,Permit license or inspection report not posted,92,37.791694,-122.420944
Moderate Risk,Routine - Unscheduled,69353_20180207_103119,Inadequate and inaccessible handwashing facilities,85,37.786565,-122.418116
Low Risk,Routine - Unscheduled,5144_20170601_103154,Unclean or degraded floors walls or ceilings,90,37.774873,-122.437804
Low Risk,Routine - Unscheduled,67063_20170705_103138,Improper storage use or identification of toxic substances,72,37.789118,-122.409048
Moderate Risk,Routine - Unscheduled,66418_20170327_103121,Inadequate procedures or records for time as a public health control,79,37.780348,-122.480861
Moderate Risk,Routine - Unscheduled,3200_20170601_103133,Foods not protected from contamination,90,37.789867,-122.399462
Low Risk,Routine - Unscheduled,36024_20170816_103154,Unclean or degraded floors walls or ceilings,81,37.750967,-122.414014
Moderate Risk,Routine - Unscheduled,36205_20170303_103120,Moderate risk food holding temperature,92,37.787877,-122.398872
High Risk,Routine - Unscheduled,1584_20170824_103105,Improper cooling methods,77,37.755303,-122.420649
High Risk,Routine - Unscheduled,58_20170918_103105,Improper cooling methods,70,37.794483,-122.396584
Moderate Risk,Routine - Unscheduled,2593_20170201_103119,Inadequate and inaccessible handwashing facilities,73,37.781268,-122.460842
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.791757,-122.407377
High Risk,Routine - Unscheduled,32671_20170110_103103,High risk food holding temperature,70,37.752512,-122.415109
Low Risk,Routine - Unscheduled,1571_20170214_103157,Food safety certificate or food handler card not available,86,37.803208,-122.402534
Low Risk,Routine - Unscheduled,34708_20170906_103154,Unclean or degraded floors walls or ceilings,90,37.738893,-122.414078
Moderate Risk,Routine - Unscheduled,6500_20170512_103131,Moderate risk vermin infestation,90,37.788638,-122.442217
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.805427,-122.422854
Moderate Risk,Routine - Unscheduled,65813_20170201_103133,Foods not protected from contamination,88,37.782898,-122.466011
Low Risk,Routine - Unscheduled,7649_20170721_103161,Low risk vermin infestation,92,37.757608,-122.409771
Moderate Risk,Routine - Unscheduled,4558_20170803_103124,Inadequately cleaned or sanitized food contact surfaces,88,37.751356,-122.418414
Moderate Risk,Routine - Unscheduled,70970_20170227_103124,Inadequately cleaned or sanitized food contact surfaces,86,37.769888,-122.448093
Low Risk,Routine - Unscheduled,2987_20170719_103158,Unpermitted food facility,94,37.798217,-122.404214
Moderate Risk,Routine - Unscheduled,62768_20180430_103119,Inadequate and inaccessible handwashing facilities,90,37.765421,-122.477256
Low Risk,Routine - Unscheduled,68036_20170804_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,92,37.789763,-122.411787
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.778382,-122.462787
Moderate Risk,Routine - Unscheduled,1568_20170208_103131,Moderate risk vermin infestation,92,37.803056,-122.414186
Moderate Risk,Routine - Unscheduled,477_20170605_103124,Inadequately cleaned or sanitized food contact surfaces,92,37.800036,-122.409817
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.788476,-122.422099
Moderate Risk,Routine - Unscheduled,792_20170713_103131,Moderate risk vermin infestation,85,37.791924,-122.398588
Low Risk,Routine - Unscheduled,315_20170905_103145,Improper storage of equipment utensils or linens,87,37.760954,-122.434935
Moderate Risk,Routine - Unscheduled,792_20170713_103124,Inadequately cleaned or sanitized food contact surfaces,85,37.791924,-122.398588
Low Risk,Routine - Unscheduled,69387_20170829_103142,Unclean nonfood contact surfaces,92,37.787178,-122.410237
Moderate Risk,Routine - Unscheduled,1542_20170705_103116,Inadequate food safety knowledge or lack of certified food safety manager,83,37.766293,-122.407671
Low Risk,Routine - Unscheduled,1692_20170913_103150,Improper or defective plumbing,81,37.791318,-122.403757
Low Risk,Routine - Unscheduled,67063_20170705_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,72,37.789118,-122.409048
Low Risk,Routine - Unscheduled,6025_20180425_103154,Unclean or degraded floors walls or ceilings,92,37.786428,-122.430883
Moderate Risk,Routine - Unscheduled,33114_20170105_103124,Inadequately cleaned or sanitized food contact surfaces,68,37.792414,-122.39702
Low Risk,Routine - Unscheduled,59574_20180207_103142,Unclean nonfood contact surfaces,88,37.755479,-122.417583
Low Risk,Routine - Unscheduled,68130_20170110_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,77,37.772748,-122.437414
Moderate Risk,Routine - Unscheduled,950_20170911_103133,Foods not protected from contamination,96,37.763513,-122.47764
Moderate Risk,Routine - Unscheduled,7394_20170110_103124,Inadequately cleaned or sanitized food contact surfaces,88,37.734392,-122.390972
Low Risk,Routine - Unscheduled,37507_20170926_103147,Inadequate ventilation or lighting,94,37.720894,-122.478029
Low Risk,Routine - Unscheduled,70516_20170407_103154,Unclean or degraded floors walls or ceilings,92,37.731746,-122.473318
Low Risk,Routine - Unscheduled,7534_20170224_103144,Unapproved or unmaintained equipment or utensils,92,37.792037,-122.397852
Low Risk,Routine - Unscheduled,60518_20170824_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,78,37.742743,-122.481749
Low Risk,Routine - Unscheduled,15120_20170407_103156,Permit license or inspection report not posted,92,37.784317,-122.407563
Low Risk,Routine - Unscheduled,591_20180206_103154,Unclean or degraded floors walls or ceilings,89,37.762378,-122.462692
High Risk,Routine - Unscheduled,67895_20170209_103105,Improper cooling methods,93,37.747114,-122.410459
Low Risk,Routine - Unscheduled,4610_20170530_103142,Unclean nonfood contact surfaces,96,37.790034,-122.407104
Moderate Risk,Routine - Unscheduled,3674_20170731_103129,Insufficient hot water or running water,70,37.789457,-122.422034
Low Risk,Routine - Unscheduled,62771_20170809_103154,Unclean or degraded floors walls or ceilings,80,37.764697,-122.432322
Low Risk,Routine - Unscheduled,39693_20170718_103161,Low risk vermin infestation,90,37.798065,-122.406855
High Risk,Routine - Unscheduled,1830_20170620_103105,Improper cooling methods,80,37.801616,-122.412137
Low Risk,Routine - Unscheduled,544_20170822_103162,Other low risk violation,74,37.782534,-122.466615
Low Risk,Routine - Unscheduled,3267_20170623_103144,Unapproved or unmaintained equipment or utensils,85,37.728497,-122.475639
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.793364,-122.439834
High Risk,Routine - Unscheduled,66384_20170828_103109,Unclean or unsanitary food contact surfaces,83,37.782893,-122.464948
Low Risk,Routine - Unscheduled,1726_20180202_103150,Improper or defective plumbing,92,37.728979,-122.431008
Low Risk,Routine - Unscheduled,1978_20180702_103162,Other low risk violation,72,37.775878,-122.494382
Low Risk,Routine - Unscheduled,5807_20170919_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,96,37.714304,-122.459115
Low Risk,Routine - Unscheduled,3324_20170710_103144,Unapproved or unmaintained equipment or utensils,98,37.806493,-122.420554
Low Risk,Routine - Unscheduled,424_20170112_103157,Food safety certificate or food handler card not available,90,37.762334,-122.398416
Low Risk,Routine - Unscheduled,3677_20170914_103144,Unapproved or unmaintained equipment or utensils,90,37.744876,-122.452425
Moderate Risk,Routine - Unscheduled,32702_20180202_103133,Foods not protected from contamination,86,37.776924,-122.424666
Moderate Risk,Routine - Unscheduled,5889_20180201_103131,Moderate risk vermin infestation,96,37.75962,-122.414674
Moderate Risk,Routine - Unscheduled,64513_20170217_103120,Moderate risk food holding temperature,94,37.720894,-122.478029
Moderate Risk,Routine - Unscheduled,67063_20170705_103124,Inadequately cleaned or sanitized food contact surfaces,72,37.789118,-122.409048
Low Risk,Routine - Unscheduled,38752_20170505_103144,Unapproved or unmaintained equipment or utensils,98,37.715986,-122.440039
Low Risk,Routine - Unscheduled,4636_20170712_103154,Unclean or degraded floors walls or ceilings,92,37.728497,-122.475639
Low Risk,Routine - Unscheduled,69799_20170118_103144,Unapproved or unmaintained equipment or utensils,86,37.784741,-122.417754
Moderate Risk,Routine - Unscheduled,65834_20170517_103131,Moderate risk vermin infestation,78,37.717423,-122.440265
Moderate Risk,Routine - Unscheduled,65384_20180627_103124,Inadequately cleaned or sanitized food contact surfaces,92,37.777122,-122.419639
Low Risk,Routine - Unscheduled,2717_20170719_103139,Improper food storage,73,37.782823,-122.466359
Low Risk,Routine - Unscheduled,1347_20181106_103144,Unapproved or unmaintained equipment or utensils,92,37.765778,-122.450184
Low Risk,Routine - Unscheduled,65181_20170808_103161,Low risk vermin infestation,86,37.760773,-122.436389
Low Risk,Routine - Unscheduled,68696_20170810_103142,Unclean nonfood contact surfaces,79,37.783079,-122.466017
Moderate Risk,Routine - Unscheduled,68160_20170510_103132,Improper thawing methods,68,37.789073,-122.423784
Moderate Risk,Routine - Unscheduled,2495_20170601_103120,Moderate risk food holding temperature,96,37.790157,-122.434037
Moderate Risk,Routine - Unscheduled,39708_20170620_103116,Inadequate food safety knowledge or lack of certified food safety manager,80,37.792663,-122.392403
High Risk,Routine - Unscheduled,66705_20170302_103103,High risk food holding temperature,75,37.781208,-122.462432
Low Risk,Routine - Unscheduled,71783_20170804_103154,Unclean or degraded floors walls or ceilings,87,37.771364,-122.402279
Low Risk,Routine - Unscheduled,6962_20170828_103147,Inadequate ventilation or lighting,90,37.796303,-122.408354
Low Risk,Routine - Unscheduled,1830_20170620_103139,Improper food storage,80,37.801616,-122.412137
Low Risk,Routine - Unscheduled,63256_20180509_103138,Improper storage use or identification of toxic substances,87,37.799188,-122.441423
Moderate Risk,Routine - Unscheduled,824_20170621_103124,Inadequately cleaned or sanitized food contact surfaces,71,37.724579,-122.434879
Moderate Risk,Routine - Unscheduled,68403_20170524_103124,Inadequately cleaned or sanitized food contact surfaces,71,37.77554,-122.502142
High Risk,Routine - Unscheduled,283_20170209_103102,Unclean hands or improper use of gloves,81,37.784193,-122.417967
High Risk,Routine - Unscheduled,542_20170630_103103,High risk food holding temperature,80,37.782799,-122.467852
Moderate Risk,Routine - Unscheduled,39053_20180504_103124,Inadequately cleaned or sanitized food contact surfaces,90,37.787254,-122.400212
High Risk,Routine - Unscheduled,38606_20170223_103103,High risk food holding temperature,87,37.786748,-122.413404
Low Risk,Routine - Unscheduled,2245_20170922_103154,Unclean or degraded floors walls or ceilings,98,37.790498,-122.403896
Moderate Risk,Routine - Unscheduled,67545_20170420_103127,Noncompliance with HAACP plan or variance,94,37.793068,-122.414407
Low Risk,Routine - Unscheduled,2420_20170724_103142,Unclean nonfood contact surfaces,94,37.752908,-122.408013
Low Risk,Routine - Unscheduled,5053_20170130_103150,Improper or defective plumbing,92,37.782659,-122.406555
High Risk,Routine - Unscheduled,4502_20170413_103114,High risk vermin infestation,77,37.727739,-122.403579
Moderate Risk,Routine - Unscheduled,18755_20170425_103133,Foods not protected from contamination,92,37.782974,-122.463119
Low Risk,Routine - Unscheduled,1075_20180427_103154,Unclean or degraded floors walls or ceilings,89,37.764384,-122.419566
Low Risk,Routine - Unscheduled,65902_20170421_103144,Unapproved or unmaintained equipment or utensils,89,37.779847,-122.418985
Moderate Risk,Routine - Unscheduled,36635_20170201_103133,Foods not protected from contamination,88,37.769893,-122.447588
Low Risk,Routine - Unscheduled,64116_20180827_103142,Unclean nonfood contact surfaces,94,37.752612,-122.420769
Low Risk,Routine - Unscheduled,64549_20170821_103147,Inadequate ventilation or lighting,64,37.742754,-122.481659
Low Risk,Routine - Unscheduled,5955_20170912_103147,Inadequate ventilation or lighting,96,37.709896,-122.448082
Moderate Risk,Routine - Unscheduled,4592_20170913_103119,Inadequate and inaccessible handwashing facilities,94,37.708356,-122.419989
Low Risk,Routine - Unscheduled,1903_20170314_103139,Improper food storage,90,37.781148,-122.463672
Moderate Risk,Routine - Unscheduled,65795_20170911_103124,Inadequately cleaned or sanitized food contact surfaces,84,37.756133,-122.408164
Low Risk,Routine - Unscheduled,2632_20170309_103142,Unclean nonfood contact surfaces,94,37.738927,-122.414757
Low Risk,Routine - Unscheduled,1090_20170504_103148,No thermometers or uncalibrated thermometers,74,37.795614,-122.403104
Low Risk,Routine - Unscheduled,827_20170302_103157,Food safety certificate or food handler card not available,84,37.721251,-122.437385
Low Risk,Routine - Unscheduled,64513_20170217_103144,Unapproved or unmaintained equipment or utensils,94,37.720894,-122.478029
Low Risk,Routine - Unscheduled,25162_20170308_103147,Inadequate ventilation or lighting,96,37.7877,-122.408345
Moderate Risk,Routine - Unscheduled,3133_20170516_103131,Moderate risk vermin infestation,85,37.797407,-122.405996
Low Risk,Routine - Unscheduled,16349_20170420_103154,Unclean or degraded floors walls or ceilings,92,37.752764,-122.409588
Moderate Risk,Routine - Unscheduled,2358_20170711_103120,Moderate risk food holding temperature,81,37.751687,-122.418455
High Risk,Routine - Unscheduled,61989_20170627_103102,Unclean hands or improper use of gloves,67,37.783662,-122.398704
High Risk,Routine - Unscheduled,3870_20170717_103114,High risk vermin infestation,87,37.743206,-122.421546
Moderate Risk,Routine - Unscheduled,70914_20170919_103119,Inadequate and inaccessible handwashing facilities,83,37.804303,-122.413364
Moderate Risk,Routine - Unscheduled,4502_20170413_103119,Inadequate and inaccessible handwashing facilities,77,37.727739,-122.403579
Low Risk,Routine - Unscheduled,66990_20170721_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,92,37.782103,-122.482089
Low Risk,Routine - Unscheduled,6660_20170501_103138,Improper storage use or identification of toxic substances,92,37.784408,-122.416614
High Risk,Routine - Unscheduled,60484_20181101_103103,High risk food holding temperature,81,37.73678,-122.470377
